head,relation,tail,label
/m/07_jd,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/013xh7,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8,1
/m/011yfd,/film/film/country,/m/0154j,1
/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01tbp,1
/m/0131kb,/film/actor/film./film/performance/film,/m/03phtz,0
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/013knm,1
/m/0136g9,/people/person/profession,/m/03qlv7,0
/m/011yhm,/award/award_winning_work/awards_won./award/award_honor/award,/m/0gqwc,1
/m/05ztrmj,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0b13g7,0
/m/05_swj,/location/hud_county_place/place,/m/013nty,0
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01q_ph,1
/m/012v1t,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/070m6c,1
/m/0132k4,/music/group_member/membership./music/group_membership/role,/m/070mff,0
/m/0187x8,/base/biblioness/bibs_location/country,/m/09c7w0,0
/m/02hrh1q,/film/film/genre,/m/017fp,0
/m/012s1d,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02r96rf,1
/m/011yrp,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0ch6mp2,1
/m/012x4t,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/01wb95,0
/m/013xrm,/people/ethnicity/people,/m/012gbb,1
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02h3d1,0
/m/012gx2,/government/politician/government_positions_held./government/government_position_held/basic_title,/m/01q24l,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01s0_f,1
/m/011k1h,/music/record_label/artist,/m/018jz,0
/m/012dr7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0dgrmp,0
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/0214km,0
/m/0134wr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07_jd,0
/m/017149,/film/actor/film./film/performance/film,/m/028cg00,0
/m/02l_7y,/music/artist/track_contributions./music/track_contribution/role,/m/01vdm0,0
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03gj2,1
/m/04thp,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02qvyrt,0
/m/048cl,/people/person/nationality,/m/09c7w0,0
/m/011yhm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01y8d4,0
/m/0140g4,/film/film/produced_by,/m/04t38b,1
/m/0136kr,/organization/organization/child./organization/organization_relationship/child,/m/04ldyx1,0
/m/01243b,/music/genre/artists,/m/03fbc,1
/m/02f1c,/music/record_label/artist,/m/01wbz9,0
/m/012201,/people/person/places_lived./people/place_lived/location,/m/0947l,1
/m/02cx72,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/011yd2,/award/award_winning_work/awards_won./award/award_honor/award,/m/02hsq3m,1
/m/04p5cr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb,0
/m/01vng3b,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/05pdbs,0
/m/0138t4,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01w3v,0
/m/0133x7,/people/person/profession,/m/039v1,1
/m/0cq8qq,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,0
/m/013t9y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02qyxs5,1
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/02_j1w,0
/m/012xdf,/people/person/gender,/m/05zppz,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02sdk9v,0
/m/011z3g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l,1
/m/012v8,/language/human_language/countries_spoken_in,/m/0jdx,1
/m/0rj0z,/film/film/written_by,/m/0159h6,0
/m/011hdn,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01wg982,1
/m/0139q5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01v1ln,0
/m/013xrm,/people/ethnicity/people,/m/0ccvd,0
/m/013w7j,/music/artist/origin,/m/02l6h,0
/m/01v1vp,/language/human_language/countries_spoken_in,/m/077qn,0
/m/012zng,/music/artist/track_contributions./music/track_contribution/role,/m/01vj9c,1
/m/0jymd,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/031786,0
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01flv_,1
/m/02yvct,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02vzc,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0c41qv,0
/m/011hdn,/people/person/profession,/m/0133k0,0
/m/03t852,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0163kf,0
/m/012zng,/music/artist/track_contributions./music/track_contribution/role,/m/011yg9,0
/m/01mgw,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/09fqtq,0
/m/0gltv,/people/person/religion,/m/03_gx,0
/m/012fvq,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0fdys,1
/m/012vwb,/education/educational_institution/students_graduates./education/education/student,/m/01w724,0
/m/011xy1,/education/educational_institution_campus/educational_institution,/m/011xy1,1
/m/011xg5,/film/film/other_crew./film/film_crew_gig/crewmember,/m/0bxtg,0
/m/011yxg,/film/film/country,/m/09c7w0,1
/m/012vd6,/influence/influence_node/influenced_by,/m/0277c3,0
/m/011x_4,/film/film/language,/m/014ktf,0
/m/05zjtn4,/people/person/profession,/m/02hrh1q,0
/m/0135g,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/01mjq,0
/m/012ts,/location/location/contains,/m/01pj48,1
/m/0lyjf,/music/performance_role/track_performances./music/track_contribution/role,/m/05842k,0
/m/02rff2,/music/performance_role/track_performances./music/track_contribution/role,/m/0bm02,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/08swgx,0
/m/0151w_,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0lyjf,0
/m/011yn5,/film/film/genre,/m/06cvj,1
/m/0126rp,/film/actor/film./film/performance/film,/m/0g0x9c,1
/m/011ypx,/film/film/genre,/m/05fgt1,0
/m/013ksx,/location/location/contains,/m/01jrbb,0
/m/012vd6,/film/actor/film./film/performance/film,/m/03tcnt,0
/m/013jz2,/location/hud_county_place/county,/m/0myn8,1
/m/011yth,/film/film/genre,/m/07_3qd,0
/m/0bfvd4,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/0140t7,/people/person/profession,/m/0d1pc,1
/m/013p59,/location/location/contains,/m/01km6_,1
/m/012v1t,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/01bns_,0
/m/011yn5,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0k_9j,1
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/017_hq,0
/m/012mrr,/award/award_winning_work/awards_won./award/award_honor/award,/m/01ksr1,0
/m/01f2q5,/music/artist/track_contributions./music/track_contribution/role,/m/0l14qv,0
/m/013q0p,/film/film/genre,/m/01fmz6,0
/m/024c2,/film/film/music,/m/03h610,0
/m/012ykt,/people/person/places_lived./people/place_lived/location,/m/015q02,1
/m/011wtv,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/031778,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03nqnk3,1
/m/013n2h,/location/hud_county_place/place,/m/013n2h,1
/m/011yxy,/film/film/cinematography,/m/05dppk,1
/m/011yd2,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/04pry,0
/m/011j5x,/music/genre/artists,/m/048tgl,1
/m/012x4t,/people/person/places_lived./people/place_lived/location,/m/02w3w,0
/m/07l75,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099t8j,0
/m/05dbf,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/0h0yt,0
/m/01z9v6,/people/person/profession,/m/01c72t,0
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqz2,1
/m/013y1f,/music/instrument/instrumentalists,/m/01vrnsk,1
/m/013h1c,/location/location/time_zones,/m/02fqwt,1
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03spz,1
/m/01271h,/award/award_nominee/award_nominations./award/award_nomination/award,/m/012yc,0
/m/012kyx,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/01kd57,1
/m/02wgln,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01kj0p,0
/m/0146hc,/education/educational_institution/colors,/m/067z2v,1
/m/0gvvm6l,/music/performance_role/regular_performances./music/group_membership/group,/m/02vnpv,0
/m/011zf2,/award/award_winner/awards_won./award/award_honor/award_winner,/m/087qxp,0
/m/012t_z,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9jp,0
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0154qm,1
/m/027986c,/people/person/nationality,/m/09c7w0,0
/m/010p3,/people/person/religion,/m/0kpl,1
/m/01314k,/education/educational_institution/colors,/m/01cm8w,0
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/042g97,0
/m/016gr2,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/01w0v,0
/m/02dlh2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0jfx1,0
/m/012j5h,/film/actor/film./film/performance/film,/m/0jvt9,1
/m/01314k,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,/m/01nv4h,1
/m/013_vh,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/03q4nz,0
/m/011yqc,/film/film/genre,/m/02n4kr,1
/m/03f4xvm,/people/person/profession,/m/01d_h8,0
/m/0124k9,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,/m/01vvyvk,0
/m/01314k,/education/educational_institution/campuses,/m/01314k,1
/m/0cwfgz,/film/film/music,/m/0kvnn,0
/m/0135nb,/soccer/football_player/current_team./sports/sports_team_roster/team,/m/02q1hz,1
/m/013yq,/sports/sports_team_location/teams,/m/04gxp2,0
/m/012ycy,/people/person/gender,/m/03mqtr,0
/m/013_vh,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/012x03,0
/m/0g5llry,/music/record_label/artist,/m/014q2g,0
/m/011x_4,/film/film/genre,/m/05p553,1
/m/012vd6,/people/person/profession,/m/0cb4j,0
/m/013nv_,/common/topic/webpage./common/webpage/category,/m/0pj9t,0
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0686zv,1
/m/011xg5,/music/performance_role/track_performances./music/track_contribution/role,/m/018j2,0
/m/02dtg,/music/genre/artists,/m/0dw4g,0
/m/011z3g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/023vrq,1
/m/010xjr,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/09q5w2,1
/m/0dwt5,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf,0
/m/0127gn,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0149xx,1
/m/0ply0,/location/location/contains,/m/05bcl,0
/m/013xh7,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02nzb8,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0k049,0
/m/012s1d,/film/film/music,/m/02bh9,1
/m/011k1h,/music/record_label/artist,/m/037q2p,0
/m/01243b,/music/genre/artists,/m/07024,0
/m/0mb8c,/award/award_winning_work/awards_won./award/award_honor/award,/m/0274v0r,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0bzyh,1
/m/05d8vw,/film/film/music,/m/0150t6,0
/m/0127gn,/influence/influence_node/peers./influence/peer_relationship/peers,/m/04_jsg,0
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03qpp9,0
/m/012d40,/people/person/languages,/m/04306rv,1
/m/0dp90,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,/m/039cq4,0
/m/013xrm,/people/ethnicity/people,/m/01v3s2_,1
/m/05842k,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/011yph,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0171cm,1
/m/011zd3,/award/award_winner/awards_won./award/award_honor/award_winner,/m/023s8,1
/m/0140t7,/film/actor/film./film/performance/film,/m/06py2,0
/m/0133sq,/people/person/profession,/m/0dxtg,1
/m/0pj8m,/location/hud_county_place/place,/m/013mzh,0
/m/011z3g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02nhxf,1
/m/03mdt,/people/ethnicity/people,/m/0113sg,0
/m/012ykt,/film/actor/film./film/performance/film,/m/0gtx63s,1
/m/0121sr,/language/human_language/countries_spoken_in,/m/0hzlz,1
/m/013719,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0g26h,1
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01pgzn_,1
/m/014488,/people/person/nationality,/m/05mph,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0133ch,0
/m/013w8y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f5qb,0
/m/01wj92r,/people/person/nationality,/m/09c7w0,0
/m/092bf5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/06nns1,0
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/024fxq,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07wrz,1
/m/02sdk9v,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0pspl,0
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l,1
/m/0127m7,/film/actor/film./film/performance/film,/m/03rzvv,0
/m/012q8y,/base/biblioness/bibs_location/state,/m/06by7,0
/m/012d40,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/012201,/people/person/places_lived./people/place_lived/location,/m/013d7t,0
/m/013w7j,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/06j6l,0
/m/011yxg,/award/award_winning_work/awards_won./award/award_honor/award,/m/014_x2,0
/m/011yxg,/film/film/production_companies,/m/016tt2,1
/m/01352_,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,/m/0ytc,1
/m/0dwt5,/people/person/profession,/m/018gz8,0
/m/011yfd,/award/award_winning_work/awards_won./award/award_honor/award,/m/01w3v,0
/m/03b12,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7,0
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07sgdw,0
/m/0136g9,/people/person/places_lived./people/place_lived/location,/m/06y9v,1
/m/01ckrr,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/01_gx_,0
/m/0hd7j,/education/educational_institution/students_graduates./education/education/student,/m/08k1lz,0
/m/01364q,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02h3d1,0
/m/0133_p,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01438g,0
/m/010bnr,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/053yx,0
/m/011yr9,/film/film/produced_by,/m/0b13g7,1
/m/013qvn,/people/person/religion,/m/0c8wxp,1
/m/013rds,/people/person/profession,/m/0bthb,0
/m/013w8y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01l849,0
/m/011hdn,/people/person/place_of_birth,/m/02dtg,1
/m/012g92,/film/actor/film./film/performance/film,/m/040_lv,1
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02rchht,1
/m/0143wl,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7,0
/m/01kcd,/people/person/gender,/m/02zsn,0
/m/011yl_,/film/film/country,/m/014v6f,0
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03rj0,1
/m/05h5nb8,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/03dm7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02lp0w,0
/m/05r5c,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01cmp9,0
/m/011k1h,/music/record_label/artist,/m/0dvmd,0
/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/026t6,1
/m/028knk,/film/actor/film./film/performance/film,/m/03cffvv,0
/m/02x201b,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8,0
/m/011yhm,/award/award_winning_work/awards_won./award/award_honor/award,/m/01sxd1,0
