head,relation,tail
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f716
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f71y
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f72_
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f72n
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f73b
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f79n
/m/0137g1,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01l1hr
/m/0137g1,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,/m/086sj
/m/0137g1,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0137g1,/music/artist/origin,/m/030qb3t
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/013y1f
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/018j2
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/018vs
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/01qzyz
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/01vdm0
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/01vj9c
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/026t6
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/02sgy
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/03qjg
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/042v_gx
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/05842k
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/06w7v
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/06w87
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/07brj
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0cfdd
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0dwtp
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0dwvl
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0jtg0
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0l14qv
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0l15bq
/m/0137g1,/people/person/gender,/m/05zppz
/m/0137g1,/people/person/nationality,/m/09c7w0
/m/0137g1,/people/person/profession,/m/016z4k
/m/0137g1,/people/person/profession,/m/02hrh1q
/m/0137g1,/people/person/profession,/m/039v1
/m/0137g1,/people/person/profession,/m/0dz3r
/m/0137g1,/people/person/profession,/m/0nbcg
/m/0137g1,/people/person/religion,/m/06nzl
/m/0137g1,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y
/m/0137g1,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/0137hn,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054ks3
/m/0137hn,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0c4z8
/m/0137hn,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/016h9b
/m/0137hn,/award/award_winner/awards_won./award/award_honor/award_winner,/m/016h9b
/m/0137hn,/award/award_winner/awards_won./award/award_honor/award_winner,/m/016jfw
/m/0137hn,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0137hn,/music/group_member/membership./music/group_membership/group,/m/0134wr
/m/0137hn,/music/group_member/membership./music/group_membership/role,/m/0342h
/m/0137hn,/music/group_member/membership./music/group_membership/role,/m/07y_7
/m/0137hn,/music/group_member/membership./music/group_membership/role,/m/0cfdd
/m/0137hn,/people/deceased_person/place_of_death,/m/04jpl
/m/0137hn,/people/person/gender,/m/05zppz
/m/0137hn,/people/person/nationality,/m/02jx1
/m/0137hn,/people/person/nationality,/m/07ssc
/m/0137hn,/people/person/places_lived./people/place_lived/location,/m/01b8jj
/m/0137hn,/people/person/profession,/m/01c72t
/m/0137hn,/people/person/profession,/m/02hrh1q
/m/0137hn,/people/person/profession,/m/0nbcg
/m/0137hn,/people/person/sibling_s./people/sibling_relationship/sibling,/m/016h9b
/m/0137hn,/people/person/sibling_s./people/sibling_relationship/sibling,/m/016jfw
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01bgqh
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9f2
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01dk00
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/026mfs
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02sp_v
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03tk6z
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqz2
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0197tq
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01jkqfz
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01k_n63
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01kv4mb
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01ww2fs
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03h_fk5
/m/0137n0,/award/award_winner/awards_won./award/award_honor/award_winner,/m/09r8l
/m/0137n0,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0137n0,/film/actor/film./film/performance/film,/m/033f8n
/m/0137n0,/film/actor/film./film/performance/film,/m/0n1s0
/m/0137n0,/music/artist/contribution./music/recording_contribution/performance_role,/m/03bx0bm
/m/0137n0,/music/artist/origin,/m/0vzm
/m/0137n0,/music/artist/track_contributions./music/track_contribution/role,/m/042v_gx
/m/0137n0,/music/group_member/membership./music/group_membership/group,/m/01v0sx2
/m/0137n0,/music/group_member/membership./music/group_membership/role,/m/0342h
/m/0137n0,/people/person/gender,/m/05zppz
/m/0137n0,/people/person/nationality,/m/09c7w0
/m/0137n0,/people/person/places_lived./people/place_lived/location,/m/0f2s6
/m/0137n0,/people/person/profession,/m/016z4k
/m/0137n0,/people/person/profession,/m/03lgtv
/m/0137n0,/people/person/profession,/m/09jwl
/m/0137n0,/people/person/profession,/m/0n1h
/m/0137n0,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/013807,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/013807,/education/educational_institution/campuses,/m/013807
/m/013807,/education/educational_institution/colors,/m/01l849
/m/013807,/education/educational_institution/colors,/m/09ggk
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02822
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02_7t
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02jfc
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/037mh8
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/040p_q
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04_tv
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04rlf
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0_jm
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0g26h
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0jjw
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0w7c
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/01wz01
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/0205dx
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/028knk
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/02p5hf
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/02r_d4
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/07s93v
/m/013807,/education/educational_institution/students_graduates./education/education/student,/m/0pz04
/m/013807,/education/educational_institution_campus/educational_institution,/m/013807
/m/013807,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,/m/09nqf
/m/013807,/education/university/local_tuition./measurement_unit/dated_money_value/currency,/m/09nqf
/m/013807,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,/m/09nqf
/m/013807,/organization/organization/headquarters./location/mailing_address/citytown,/m/0d6lp
/m/013807,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/01n7q
/m/01385g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0789_m
/m/01385g,/film/actor/film./film/performance/film,/m/017kct
/m/01385g,/film/actor/film./film/performance/film,/m/01jwxx
/m/01385g,/film/actor/film./film/performance/film,/m/026zlh9
/m/01385g,/people/person/gender,/m/05zppz
/m/01385g,/people/person/place_of_birth,/m/095l0
/m/01385g,/people/person/places_lived./people/place_lived/location,/m/095l0
/m/01385g,/people/person/profession,/m/02hrh1q
/m/01385g,/people/person/profession,/m/02jknp
/m/01385g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/01386_,/base/eating/practicer_of_diet/diet,/m/07_jd
/m/01386_,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/01386_,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/01386_,/music/artist/origin,/m/09bjv
/m/01386_,/music/artist/origin,/m/0jgx
/m/01386_,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c
/m/01386_,/music/artist/track_contributions./music/track_contribution/role,/m/0g2dz
/m/01386_,/music/group_member/membership./music/group_membership/role,/m/0342h
/m/01386_,/music/group_member/membership./music/group_membership/role,/m/03bx0bm
/m/01386_,/music/group_member/membership./music/group_membership/role,/m/05148p4
/m/01386_,/people/person/nationality,/m/09c7w0
/m/01386_,/people/person/nationality,/m/0jgx
/m/01386_,/people/person/place_of_birth,/m/09bjv
/m/01386_,/people/person/places_lived./people/place_lived/location,/m/030qb3t
/m/01386_,/people/person/places_lived./people/place_lived/location,/m/09bjv
/m/01386_,/people/person/profession,/m/016z4k
/m/01386_,/people/person/profession,/m/039v1
/m/01386_,/people/person/profession,/m/04f2zj
/m/01386_,/people/person/profession,/m/05z96
/m/01386_,/people/person/profession,/m/09jwl
/m/01386_,/people/person/profession,/m/0dz3r
/m/01386_,/people/person/profession,/m/0fnpj
/m/01386_,/people/person/profession,/m/0nbcg
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02_j1w
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02sdk9v
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0dgrmp
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02_j1w
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02nzb8
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02sdk9v
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/0dgrmp
/m/0138mv,/sports/sports_team/sport,/m/02vx4
/m/0138t4,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0138t4,/education/educational_institution/campuses,/m/0138t4
/m/0138t4,/education/educational_institution/colors,/m/019sc
/m/0138t4,/education/educational_institution/colors,/m/083jv
/m/0138t4,/education/educational_institution/school_type,/m/07tf8
/m/0138t4,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04rjg
/m/0138t4,/education/educational_institution/students_graduates./education/education/student,/m/014x77
/m/0138t4,/education/educational_institution/students_graduates./education/education/student,/m/034bgm
/m/0138t4,/education/educational_institution_campus/educational_institution,/m/0138t4
/m/0138t4,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,/m/01nv4h
/m/0138t4,/education/university/international_tuition./measurement_unit/dated_money_value/currency,/m/01nv4h
/m/0138t4,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/07tk7
/m/0138t4,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/0k2h6
/m/0138t4,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/0978r
/m/01399x,/music/instrument/family,/m/013y1f
/m/01399x,/music/instrument/instrumentalists,/m/04kjrv
/m/01399x,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/02hnl
/m/01399x,/music/performance_role/regular_performances./music/group_membership/group,/m/02dw1_
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/013y1f
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/018vs
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/01hww_
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/02hnl
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/0342h
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/03ndd
/m/01399x,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14md
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/018vs
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/01vdm0
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/03gvt
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/03q5t
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/050rj
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/05842k
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/0l14qv
/m/0139q5,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09v478h
/m/0139q5,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01f85k
/m/0139q5,/film/actor/film./film/performance/film,/m/01f85k
/m/0139q5,/film/actor/film./film/performance/film,/m/01f8f7
/m/0139q5,/film/actor/film./film/performance/film,/m/02yvct
/m/0139q5,/people/person/gender,/m/02zsn
/m/0139q5,/people/person/languages,/m/012w70
/m/0139q5,/people/person/languages,/m/02h40lc
/m/0139q5,/people/person/languages,/m/064_8sq
/m/0139q5,/people/person/nationality,/m/02jx1
/m/0139q5,/people/person/place_of_birth,/m/03h64
/m/0139q5,/people/person/places_lived./people/place_lived/location,/m/01914
/m/0139q5,/people/person/places_lived./people/place_lived/location,/m/03h64
/m/0139q5,/people/person/places_lived./people/place_lived/location,/m/07ssc
/m/0139q5,/people/person/profession,/m/02hrh1q
/m/0139q5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
